time,theta1,theta2,omega1,omega2,current,voltage
2.0158,9.42785,0,7.2937,0,0.0284066,1
2.03203,9.54443,0,7.31241,0,0.0272985,1
2.04782,9.67021,0,7.33548,0,0.0277015,1
2.06385,9.7868,0,7.34609,0,0.0275,1
2.07977,9.90491,0,7.34902,0,0.0287088,1
2.09587,10.023,0,7.39453,0,0.0277015,1
2.11177,10.1335,0,7.41252,0,0.0278022,1
2.1276,10.2531,0,7.41277,0,0.0271978,1
2.14373,10.3712,0,7.42748,0,0.0272985,1
2.15964,10.4909,0,7.445,0,0.0307234,1
2.17549,10.609,0,7.45845,0,0.0264927,1
2.1911,10.7287,0,7.48448,0,0.0272985,1
2.20734,10.8406,0,7.50814,0,0.0267949,1
2.22313,10.9695,0,7.50648,0,0.0267949,1
2.23879,11.0891,0,7.54005,0,0.0250824,1
2.25486,11.2027,0,7.54352,0,0.0278022,1
2.27066,11.3238,0,7.55436,0,0.0265934,1
2.2732,11.3469,0,7.57976,0,0.0287088,1
2.27797,11.3837,0,7.58862,0,0.025989,1
2.28507,11.4374,0,7.57677,0,0.0252839,1
2.29162,11.4834,0,7.59631,0,0.0258883,1
2.29877,11.5432,0,7.59801,0,0.0245788,1
2.3063,11.5969,0,7.60416,0,0.0251832,1
2.30783,11.6046,0,7.60377,0,0.0253846,1
2.31202,11.6429,0,7.60037,0,0.0250824,1
2.31807,11.6889,0,7.61255,0,0.024881,1
2.33392,11.8101,0,7.64191,0,0.0251832,1
2.35006,11.9328,0,7.63016,0,0.0247802,1
2.35892,12.0019,0,7.65688,0,0.0252839,1
2.36055,12.0095,0,7.66418,0,0.0242766,1
2.36838,12.0709,0,7.67497,0,0.0246795,1
2.37435,12.1169,0,7.67403,0,0.0238736,1
2.37567,12.1246,0,7.67603,0,0.0245788,1
2.38088,12.1706,0,7.68993,0,0.0238736,1
2.3876,12.2166,0,7.6969,0,0.0249817,1
2.39088,12.2473,0,7.68364,0,0.0238736,1
2.3924,12.255,0,7.69703,0,0.024478,1
2.39473,12.2703,0,7.68699,0,0.0234707,1
2.40163,12.324,0,7.70966,0,0.0240751,1
2.40728,12.37,0,7.691,0,0.0241758,1
2.41527,12.4314,0,7.72394,0,0.0241758,1
2.4212,12.4774,0,7.7172,0,0.0241758,1
2.42379,12.4943,0,7.72813,0,0.0264927,1
2.42556,12.5096,0,7.72286,0,0.024478,1
2.42887,12.5326,0,7.73287,0,0.0240751,1
2.43513,12.5863,0,7.72962,0,0.0228663,1
2.4411,12.6323,0,7.73801,0,0.0238736,1
2.45531,12.7412,0,7.752,0,0.0242766,1
2.45698,12.7566,0,7.74779,0,0.0245788,1
2.46146,12.7873,0,7.74874,0,0.0237729,1
2.46919,12.8502,0,7.75282,0,0.0239744,1
2.4738,12.8808,0,7.76972,0,0.0241758,1
2.47563,12.8962,0,7.76276,0,0.0238736,1
2.48267,12.9514,0,7.76235,0,0.0235714,1
2.49083,13.0128,0,7.77273,0,0.0237729,1
2.49255,13.0281,0,7.76167,0,0.0236722,1
2.49739,13.068,0,7.75717,0,0.0236722,1
2.49877,13.0757,0,7.7819,0,0.022967,1
2.50422,13.1217,0,7.77136,0,0.0236722,1
2.50729,13.1447,0,7.79894,0,0.0225641,1
2.50893,13.16,0,7.77697,0,0.0227656,1
2.52342,13.2705,0,7.78382,0,0.02337,1
2.52521,13.2858,0,7.78026,0,0.0239744,1
2.52919,13.3165,0,7.81052,0,0.0246795,1
2.54466,13.4331,0,7.80707,0,0.0230678,1
2.56016,13.5589,0,7.82865,0,0.0235714,1
2.57447,13.6678,0,7.83462,0,0.0230678,1
2.57704,13.6923,0,7.80942,0,0.02337,1
2.59091,13.8028,0,7.84297,0,0.0232692,1
2.60602,13.9209,0,7.84074,0,0.0256868,1
2.62188,14.0467,0,7.85622,0,0.02337,1
2.63773,14.1663,0,7.87582,0,0.0225641,1
2.65379,14.2921,0,7.88355,0,0.0227656,1
2.66982,14.4256,0,7.91604,0,0.0222619,1
2.68586,14.5529,0,7.91264,0,0.0212546,1
2.70179,14.6802,0,7.9331,0,0.0228663,1
2.71779,14.7983,0,7.94794,0,0.0222619,1
2.73406,14.9333,0,7.95066,0,0.0226648,1
2.7498,15.053,0,7.95911,0,0.0234707,1
2.75928,15.1327,0,7.98501,0,0.0216575,1
2.76449,15.1726,0,7.98227,0,0.0221612,1
2.76736,15.1971,0,7.97967,0,0.0230678,1
2.783,15.3245,0,7.97448,0,0.021859,1
2.79079,15.3812,0,7.99483,0,0.0220604,1
2.8061,15.5085,0,8.00642,0,0.0213553,1
2.8228,15.6374,0,8.02256,0,0.0236722,1
2.83876,15.7647,0,8.02942,0,0.0221612,1
2.85482,15.9012,0,8.04067,0,0.0217582,1
2.87123,16.0301,0,8.05944,0,0.0213553,1
2.88681,16.1513,0,8.07034,0,0.0217582,1
2.90283,16.2878,0,8.05166,0,0.0217582,1
2.91823,16.409,0,8.09489,0,0.0213553,1
2.93412,16.5394,0,8.07727,0,0.020348,1
2.95005,16.6682,0,8.09934,0,0.0212546,1
2.96624,16.7971,0,8.09489,0,0.0208516,1
2.98217,16.9275,0,8.10469,0,0.0210531,1
2.99817,17.0563,0,8.10588,0,0.0227656,1
3.01412,17.1867,0,8.12063,0,0.0212546,1
3.03022,17.3171,0,8.14909,0,0.0207509,1
3.04615,17.4475,0,8.14158,0,0.0210531,1
3.06225,17.5779,0,8.16913,0,0.0213553,1
3.07803,17.7098,0,8.17911,0,0.0204487,1
3.0942,17.8402,0,8.17699,0,0.0204487,1
3.11015,17.9721,0,8.18062,0,0.0206502,1
3.1262,18.1025,0,8.19231,0,0.0202473,1
3.14213,18.2344,0,8.1717,0,0.0197436,1
3.1581,18.3648,0,8.199,0,0.0206502,1
3.17415,18.4967,0,8.21546,0,0.020348,1
3.18995,18.6195,0,8.23184,0,0.020348,1
3.20611,18.7606,0,8.24398,0,0.0206502,1
3.22188,18.8848,0,8.25214,0,0.0200458,1
3.23799,19.026,0,8.2614,0,0.0206502,1
3.25403,19.1579,0,8.26712,0,0.0196429,1
3.27004,19.2898,0,8.26202,0,0.0195421,1
3.28604,19.4233,0,8.28961,0,0.0199451,1
3.30206,19.5552,0,8.30863,0,0.0197436,1
3.31792,19.6886,0,8.2907,0,0.0198443,1
3.32372,19.7301,0,8.29802,0,0.0198443,1
3.33904,19.862,0,8.29459,0,0.0200458,1
3.35531,19.9954,0,8.32727,0,0.0198443,1
3.37119,20.1289,0,8.33811,0,0.0204487,1
3.38711,20.2608,0,8.3188,0,0.0194414,1
3.4031,20.3943,0,8.34331,0,0.0197436,1
3.41916,20.5277,0,8.34788,0,0.0195421,1
3.4351,20.6597,0,8.3523,0,0.0192399,1
3.45117,20.7946,0,8.36828,0,0.0196429,1
3.4672,20.9281,0,8.35862,0,0.0193407,1
3.48312,21.0616,0,8.37828,0,0.0213553,1
3.49916,21.1965,0,8.39483,0,0.0190385,1
3.51504,21.33,0,8.40521,0,0.0198443,1
3.53105,21.465,0,8.39419,0,0.0202473,1
3.54715,21.5984,0,8.41979,0,0.0192399,1
3.56306,21.7334,0,8.43281,0,0.0189377,1
3.5792,21.8592,0,8.43812,0,0.0194414,1
3.5952,22.0034,0,8.43152,0,0.0187363,1
3.61105,22.1292,0,8.42831,0,0.0191392,1
3.62719,22.2734,0,8.45476,0,0.018837,1
3.64291,22.4084,0,8.43861,0,0.0181319,1
3.65875,22.5434,0,8.47032,0,0.0186355,1
3.67477,22.6707,0,8.458,0,0.018837,1
3.69057,22.8057,0,8.46545,0,0.0192399,1
3.70651,22.9422,0,8.46886,0,0.0195421,1
3.72213,23.0772,0,8.47894,0,0.0190385,1
3.73805,23.2137,0,8.48219,0,0.018837,1
3.75407,23.3487,0,8.48121,0,0.0210531,1
3.77006,23.4852,0,8.52096,0,0.0195421,1
