time,theta1,theta2,omega1,omega2,current,voltage
2.47773,5.82299,0,3.52721,0,-1.18625e-64,0.5
2.49355,5.87975,0,3.54612,0,-1.18625e-64,0.5
2.50925,5.93651,0,3.55465,0,-1.2189e-64,0.5
2.52585,5.99326,0,3.57398,0,-1.37126e-64,0.5
2.54123,6.05155,0,3.58221,0,-1.20801e-64,0.5
2.55733,6.10831,0,3.5898,0,-1.1536e-64,0.5
2.57313,6.162,0,3.59951,0,-1.16448e-64,0.5
2.58909,6.22029,0,3.6159,0,-1.16448e-64,0.5
2.60504,6.28165,0,3.61948,0,-1.1536e-64,0.5
2.62138,6.33687,0,3.63419,0,-1.12095e-64,0.5
2.63697,6.39363,0,3.63637,0,-1.12095e-64,0.5
2.65276,6.45346,0,3.64588,0,-1.1536e-64,0.5
2.66894,6.51175,0,3.66333,0,-1.14271e-64,0.5
2.68477,6.57004,0,3.66342,0,-1.17536e-64,0.5
2.70108,6.62833,0,3.6661,0,-1.06653e-64,0.5
2.71701,6.68816,0,3.68275,0,-1.12095e-64,0.5
2.73324,6.74952,0,3.68306,0,-1.01212e-64,0.5
2.74894,6.80474,0,3.6952,0,-1.05565e-64,0.5
2.76503,6.86763,0,3.68616,0,-1.12095e-64,0.5
2.78096,6.92286,0,3.69297,0,-1.01212e-64,0.5
2.79691,6.98268,0,3.69683,0,-1.09918e-64,0.5
2.81268,7.04251,0,3.69439,0,-1.09918e-64,0.5
2.82883,7.1008,0,3.70353,0,-1.11007e-64,0.5
2.84421,7.16062,0,3.70102,0,-1.06653e-64,0.5
2.86022,7.21891,0,3.70002,0,-1.04477e-64,0.5
2.87583,7.27567,0,3.70664,0,-1.16448e-64,0.5
2.89191,7.33396,0,3.6999,0,-1.1536e-64,0.5
2.9079,7.39379,0,3.70052,0,-1.00124e-64,0.5
2.92375,7.45361,0,3.6982,0,-1.04477e-64,0.5
2.94004,7.51651,0,3.69965,0,-1.12095e-64,0.5
2.95551,7.57173,0,3.69984,0,-1.13183e-64,0.5
2.97146,7.63002,0,3.70524,0,-1.06653e-64,0.5
2.98716,7.68985,0,3.69832,0,-1.05565e-64,0.5
3.00298,7.74814,0,3.71003,0,-1.06653e-64,0.5
3.01874,7.80489,0,3.69087,0,-1.0883e-64,0.5
3.035,7.86319,0,3.70061,0,-1.12095e-64,0.5
