time,theta1,theta2,omega1,omega2,current,voltage
1.02443,1.46649,0,2.37124,0,-2.52485e-64,0.5
1.03961,1.5033,0,2.38854,0,-2.64457e-64,0.5
1.04201,1.5079,0,2.39145,0,-2.5575e-64,0.5
1.05756,1.54625,0,2.40651,0,-2.5575e-64,0.5
1.07256,1.58153,0,2.42064,0,-2.48132e-64,0.5
1.07437,1.58767,0,2.42512,0,-2.52485e-64,0.5
1.08942,1.62449,0,2.43701,0,-2.45956e-64,0.5
1.09895,1.64596,0,2.44094,0,-2.47044e-64,0.5
1.10735,1.66744,0,2.45774,0,-2.66633e-64,0.5
1.12223,1.70425,0,2.46779,0,-2.44867e-64,0.5
1.12382,1.70732,0,2.46779,0,-2.56839e-64,0.5
1.1399,1.7472,0,2.48849,0,-2.42691e-64,0.5
1.15903,1.79476,0,2.5027,0,-2.48132e-64,0.5
1.17409,1.83157,0,2.51759,0,-2.32896e-64,0.5
1.18887,1.86992,0,2.53677,0,-2.43779e-64,0.5
1.19445,1.88526,0,2.53735,0,-2.41602e-64,0.5
1.20749,1.91901,0,2.54918,0,-2.32896e-64,0.5
1.22219,1.95736,0,2.57173,0,-2.60104e-64,0.5
1.23777,1.99724,0,2.58361,0,-2.41602e-64,0.5
1.24953,2.02792,0,2.59897,0,-2.36161e-64,0.5
1.25452,2.04173,0,2.60394,0,-2.29631e-64,0.5
1.27029,2.08315,0,2.62115,0,-2.30719e-64,0.5
1.28604,2.12303,0,2.63804,0,-2.31808e-64,0.5
1.30178,2.16598,0,2.65339,0,-2.25278e-64,0.5
1.31173,2.19206,0,2.66736,0,-2.1766e-64,0.5
1.31408,2.19666,0,2.67446,0,-2.27455e-64,0.5
1.32353,2.22427,0,2.67969,0,-2.27455e-64,0.5
1.33932,2.26416,0,2.69839,0,-2.22013e-64,0.5
1.34085,2.27029,0,2.69825,0,-2.26366e-64,0.5
1.3566,2.31324,0,2.718,0,-2.18748e-64,0.5
1.37335,2.35926,0,2.73598,0,-2.13307e-64,0.5
1.38917,2.40068,0,2.75268,0,-2.1766e-64,0.5
1.40506,2.44517,0,2.76602,0,-2.1766e-64,0.5
1.42102,2.48965,0,2.78825,0,-2.08954e-64,0.5
1.42695,2.50652,0,2.79732,0,-2.05689e-64,0.5
1.43208,2.52033,0,2.7956,0,-2.07865e-64,0.5
